,Efficiency_Avg,Efficiency_X,Efficiency_G,QoE,Bitrate,Throughput,Buffer_Size,VMAF,Rebuffer_Time,Rebuffer_Count,Smoothness_Change,Data,Energy_Avg,Energy_G,Energy_X,Stuttering
0,5.515255329273352,6.529854424281013,4.500656234265693,129.47942206454107,60983.333333333336,62.15635366946814,851.1602946521966,2436.025932313333,0.9732806108212073,1.0,15.666666666666666,25716734.0,24596.078245751738,28989.047576231795,20203.10891527169,0.0
1,0.5621529377057948,0.5384607676491139,0.5858451077624754,23.289428836914666,24016.666666666668,38.46556586054987,691.046342535402,1244.3551026726668,14.936308864051062,2.6666666666666665,13.0,10711973.666666666,41531.99541435763,40890.24793880852,42173.74288990674,0.0
2,5.399073824938235,6.248812822938608,4.549334826937862,144.9520575804831,74550.0,74.87570564251486,1321.7780882121453,2588.803304030667,4.44091842276256,1.0,12.666666666666666,31072856.333333332,27943.63394913542,31909.96175951391,23977.30613875693,0.0
3,2.6049867088196703,2.6087777562334336,2.6011956614059066,116.46918783787373,81216.66666666667,74.7532139135455,597.4170675641507,2470.8552593703334,13.127706210999703,3.3333333333333335,14.0,33407139.333333332,43311.37705927811,43638.449834890685,42984.304283665544,0.0
4,6.548424493245676,7.8163799670643455,5.280469019427007,203.92278388438365,212483.33333333334,190.73642754357888,855.5545858226322,3237.7888665900005,0.5131379120446857,1.0,12.333333333333334,86669319.0,32271.113240412582,38289.33824556858,26252.888235256585,0.0
5,4.787297407632782,5.761890981256843,3.8127038340087243,102.89239804144226,36150.0,40.35798443928897,934.2290268055467,1956.2782853563333,0.9064431695352124,1.0,11.333333333333334,15847605.333333334,22656.73555745531,27295.53149290776,18017.93962200286,0.0
6,2.976592576734627,3.4414192231758585,2.5117659302933966,69.60835314099505,36266.666666666664,37.419013371002045,1021.4194437878574,1840.2051559293334,2.0657051900371246,1.0,20.0,15857509.333333334,24663.082125447952,27954.190808147352,21371.973442748553,0.0
7,7.170941422713689,8.624885411008938,5.716997434418438,187.6606122927424,111233.33333333333,101.62582673662696,650.4786183050122,3023.780546996333,0.5386045883940621,1.0,11.333333333333334,45780133.666666664,27302.959858686663,32622.28127913918,21983.63843823415,0.0
8,2.1629023128865903,2.5943107070864797,1.7314939186867004,45.30214603508227,27000.0,29.34432236362066,803.374584289002,1564.9695508943332,0.9350960077358751,1.0,22.333333333333332,12055141.0,22178.125841505233,26980.135642046156,17376.11604096431,0.0
9,3.6983670788248806,4.407936049943561,2.9887981077062005,92.06759926231094,52516.666666666664,56.87720295656598,1243.7569191581777,2054.366575017,5.44012516192159,1.3333333333333333,17.0,22657483.0,29459.605472165105,32022.034647639925,26897.176296690293,0.0
