,Efficiency_Avg,Efficiency_X,Efficiency_G,QoE,Bitrate,Throughput,Buffer_Size,VMAF,Rebuffer_Time,Rebuffer_Count,Smoothness_Change,Data,Energy_Avg,Energy_G,Energy_X
0,2.3258322013739448,2.339797590721551,2.3118668120263384,96.89680851584721,64316.666666666664,60.73151127262827,824.7099870325719,2454.9542336562504,12.928878262148778,2.3333333333333335,21.666666666666668,26985605.333333332,41024.58387250118,41195.43922843702,40853.72851656534
1,0.022566104104344602,0.014546550249850002,0.03058565795883922,1.4913894405463672,30300.0,38.010047523956835,542.4795032853837,1311.0210172152777,20.408567881538904,3.6666666666666665,19.333333333333332,13357155.0,50350.58218950132,47118.55239944597,53582.61197955668
2,5.776596888594575,6.59697543486212,4.956218342327031,160.10259444295139,77200.0,73.86751064814582,972.0644194073833,2759.5503127743054,4.707913121986253,1.0,12.0,32048465.0,28791.01581564029,32311.456127026806,25270.57550425378
3,2.058381993997666,1.9340084544121112,2.1827555335832214,115.84093447898726,84083.33333333333,77.91536003546325,833.3232070846881,2668.1365547256946,23.439446582669518,2.0,16.0,34936139.0,59133.491700338454,54685.685755302526,63581.2976453744
4,6.492330497259128,7.679003755187047,5.305657239331208,194.74994112862714,168150.0,183.99606640751244,1330.0388826759456,3137.867776472222,0.7773600818188969,1.0,13.0,67538047.33333333,31263.208861186784,36406.64074437271,26119.776978000853
5,4.0392853059099005,4.731989295471143,3.3465813163486575,92.21249444119194,37850.0,40.77064531704223,791.8370274218364,2019.8431896736113,1.5177104964935246,1.0,17.333333333333332,16531202.666666666,23966.91229135181,27909.541502499418,20024.28308020421
6,3.6634705771628195,4.2522093010594615,3.074731853266178,87.22745988497013,37100.0,38.78153819434677,677.4152729125499,2025.7443766979168,2.828277126618248,1.0,18.333333333333332,16148138.666666666,25056.139532457146,28832.57914246328,21279.699922451004
7,6.549085949308925,7.727001346718016,5.371170551899833,172.9375812264838,104800.0,98.7939888030737,971.9179302968018,2899.453162739583,0.8218812415654521,1.0,13.0,42789150.0,27514.67415753006,32014.15285583884,23015.195459221282
8,0.5525902530492585,0.5559966804363914,0.5491838256621256,19.364153974953222,29400.0,27.598047083113254,582.9724661443106,1533.9906764305554,8.651719939921653,3.3333333333333335,25.666666666666668,12994235.333333334,33556.09612261949,34991.96644934955,32120.225795889444
9,2.33156475349894,2.2844563563539775,2.3786731506439023,105.06565595755099,59000.0,59.88912042573903,990.1478284140404,2350.102992260417,16.41116743343802,2.0,14.0,25167228.333333332,44953.480129508076,43549.52692088559,46357.433338130555
