Bitrate,FPS,FileSize,Height,Motion,Power,Quality,Video,Width,video
150,24,22426,180,2.0248854166666668,794.4312313600046,0.0,,320,tos
150,24,12636,180,1.4336083333333332,460.43832942000336,0.0,,320,tos
150,24,23668,180,1.7110441666666667,503.96883084000297,0.0,,320,tos
150,24,13146,180,2.712565000000001,456.07785311999214,0.0,,320,tos
150,24,22734,180,2.7968491666666666,407.4239560999938,0.0,,320,tos
150,24,18247,180,6.598969583333332,420.9709881999954,0.0,,320,tos
150,24,17350,180,4.866329583333333,332.40770801999884,0.0,,320,tos
150,24,14610,180,3.8734808333333337,350.9979118200024,0.0,,320,tos
150,24,21009,180,2.01500875,356.57979253999724,0.0,,320,tos
150,24,13567,180,2.00938375,291.66446878000056,0.0,,320,tos
150,24,18685,180,4.822041249999999,319.5930341799999,0.0,,320,tos
150,24,14496,180,4.5492629166666685,346.31519698000056,0.0,,320,tos
150,24,23653,180,20.146844166666668,354.0932302000024,16.678259999999998,,320,tos
150,24,15132,180,19.881546250000003,396.19861183999933,7.52955625,,320,tos
150,24,19775,180,9.59047166666667,369.64851852000265,0.0,,320,tos
150,24,14896,180,10.374413333333333,640.8297754800028,0.0,,320,tos
150,24,20525,180,8.887860000000002,514.3511096400018,0.0,,320,tos
150,24,13705,180,5.697792916666665,566.5935769800001,0.0,,320,tos
150,24,20723,180,7.291254583333332,416.54061891999595,0.18854375,,320,tos
150,24,14829,180,4.262427916666667,404.49780624000164,0.0,,320,tos
150,24,19634,180,2.329466666666667,446.7583905400006,0.0,,320,tos
150,24,15980,180,6.4734766666666665,584.7911076600051,8.184432083333332,,320,tos
150,24,18797,180,3.3288499999999988,582.5156308600006,18.201999583333336,,320,tos
150,24,15408,180,4.8468229166666665,538.2941026200001,7.231176249999997,,320,tos
150,24,25090,180,7.852481250000001,501.8388264399978,13.377225,,320,tos
150,24,11362,180,4.144772916666667,459.7335108400048,16.179080833333334,,320,tos
150,24,19627,180,1.1599000000000002,474.1693835400006,26.07195708333333,,320,tos
150,24,11066,180,1.2532716666666666,428.8890267000013,29.19858541666667,,320,tos
150,24,25397,180,0.9587895833333334,363.6819507200007,34.03361041666666,,320,tos
150,24,10965,180,3.902109166666666,218.23904687999766,38.14209666666667,,320,tos
150,24,16010,180,0.05724291666666668,149.36742978000007,0.0,,320,tos
150,24,13391,180,0.05464541666666667,178.06770839999695,0.08159708333333332,,320,tos
150,24,14765,180,0.045285,193.60549260000312,0.4205525,,320,tos
150,24,13353,180,0.037507499999999985,160.95941267999478,1.9620895833333336,,320,tos
150,24,20141,180,3.0918233333333327,370.5732587000009,4.54358,,320,tos
150,24,14817,180,1.6418549999999996,452.24254315999747,0.0,,320,tos
150,24,21053,180,1.5750204166666668,371.1564632000034,0.0,,320,tos
150,24,14473,180,1.5257370833333337,378.9928374999979,0.0,,320,tos
150,24,18364,180,1.48731125,325.5270046000005,0.0,,320,tos
150,24,18336,180,5.501123750000001,302.521640519996,0.0,,320,tos
150,24,22761,180,3.6709116666666666,320.52971477999995,0.0,,320,tos
150,24,15524,180,4.7312329166666665,322.75140293999766,0.0,,320,tos
150,24,21994,180,3.7786433333333327,340.23046100000124,0.0,,320,tos
150,24,16027,180,5.157697500000001,341.10507924000103,0.0,,320,tos
150,24,22181,180,6.441497916666666,797.1856471399976,0.0,,320,tos
150,24,9974,180,2.9879812500000007,652.2068442999978,0.0,,320,tos
150,24,18441,180,3.3233874999999995,423.9637500999993,1.0655387499999998,,320,tos
150,24,16486,180,3.9954133333333335,471.4634575000034,0.0180825,,320,tos
150,24,20043,180,1.8144583333333333,469.4274001600006,0.0,,320,tos
150,24,15710,180,5.539397916666666,347.25844811999605,1.2063404166666667,,320,tos
150,24,18265,180,4.588969166666668,343.1778205599976,9.780230416666663,,320,tos
150,24,24611,180,11.034921666666667,307.55202611999925,27.775834166666666,,320,tos
150,24,15929,180,6.487972916666666,318.02204507999954,0.9956104166666668,,320,tos
150,24,22325,180,8.776983333333334,308.51640966000446,0.0,,320,tos
150,24,17816,180,6.4590283333333325,330.2724157199996,0.0,,320,tos
150,24,20587,180,5.980225416666666,435.6523694999976,0.0,,320,tos
150,24,13472,180,3.17995125,403.2671316199958,0.0,,320,tos
150,24,13693,180,3.7474925,416.7542756399994,15.9790475,,320,tos
150,24,17003,180,2.1032212500000003,618.438422480003,30.44147666666667,,320,tos
150,24,14697,180,1.9427179166666664,406.6974549799961,11.337856250000002,,320,tos
150,24,21069,180,3.514303333333334,347.51659987999415,6.630844166666668,,320,tos
150,24,14334,180,2.418895416666667,347.0808086799989,0.0,,320,tos
150,24,17982,180,2.311642499999999,375.1489400599987,0.0,,320,tos
150,24,17521,180,3.815663333333333,441.52207148000275,0.05941875,,320,tos
150,24,21939,180,1.863805,431.02029948000336,0.8438700000000002,,320,tos
150,24,16247,180,2.28537375,504.50728889999846,1.0591499999999998,,320,tos
150,24,20749,180,1.52314375,365.950834559997,1.59140875,,320,tos
150,24,14797,180,3.4923704166666667,352.7975244999998,0.0,,320,tos
150,24,20053,180,2.3960891666666666,377.9432667999995,0.0,,320,tos
150,24,15945,180,2.2265666666666664,373.1051016600006,0.0,,320,tos
150,24,19048,180,3.274079166666666,388.63712033999946,0.0,,320,tos
150,24,24952,180,5.047864166666666,333.85067555999694,0.0,,320,tos
150,24,20304,180,3.74147125,393.11684388000344,0.0,,320,tos
150,24,13625,180,3.25917875,405.24090429999455,0.0,,320,tos
150,24,22845,180,3.223779166666666,336.6970206199985,0.0,,320,tos
150,24,13838,180,3.0117541666666665,416.9955125399945,0.0,,320,tos
150,24,21674,180,3.9696691666666655,312.64351553999745,0.0,,320,tos
150,24,16321,180,3.7529079166666666,345.31112061999556,0.0,,320,tos
150,24,20347,180,4.220742083333334,376.29992387999664,0.0,,320,tos
150,24,17396,180,5.829133333333334,376.1768849000025,0.0,,320,tos
150,24,21538,180,6.857218750000001,378.4905778999994,0.0,,320,tos
150,24,16300,180,6.46722875,495.70503941999505,0.020438333333333333,,320,tos
150,24,18174,180,1.3191154166666663,479.19535647999487,0.11045916666666666,,320,tos
150,24,11417,180,1.6471020833333336,409.5381998799994,0.0,,320,tos
150,24,16005,180,3.5533129166666675,364.74858162000214,0.3837858333333333,,320,tos
150,24,19886,180,2.577770416666667,506.88905704000126,0.02947666666666666,,320,tos
150,24,26513,180,4.120923749999998,366.63204609999934,0.2757779166666667,,320,tos
150,24,15128,180,5.6824154166666645,406.6591793400039,0.2427170833333333,,320,tos
150,24,20145,180,5.314229583333334,410.0379973399979,2.8854795833333338,,320,tos
150,24,18883,180,6.66024375,447.5107188199993,4.801317083333335,,320,tos
150,24,21302,180,8.492645416666667,388.31072659999904,13.419129999999996,,320,tos
150,24,13449,180,5.138737916666668,391.7552433400049,3.9741175000000006,,320,tos
150,24,18977,180,5.0376666666666665,407.62153205999675,8.457732083333333,,320,tos
150,24,14965,180,4.1790949999999984,408.1132576399966,1.0547945833333334,,320,tos
150,24,20253,180,3.7941404166666666,380.10112975999914,5.1260062500000005,,320,tos
150,24,15272,180,3.193250833333334,449.80808615999945,1.4853999999999996,,320,tos
150,24,23716,180,3.4076608333333334,476.12811324000063,5.254970416666667,,320,tos
150,24,10811,180,1.5923120833333329,416.70305235999945,0.07574375,,320,tos
150,24,22091,180,1.403095416666667,397.1042633200034,3.75502375,,320,tos
150,24,13588,180,3.029945,750.4040782600007,0.4939279166666666,,320,tos
150,24,19253,180,1.3007670833333334,638.8103852800018,0.0,,320,tos
150,24,10234,180,1.0781275,623.5064481000031,0.0,,320,tos
150,24,20345,180,1.1052566666666668,618.0692025599976,0.0,,320,tos
150,24,11606,180,1.098232916666667,472.1411522800006,0.0,,320,tos
150,24,15580,180,3.246506666666667,709.0505416399978,0.0,,320,tos
150,24,22675,180,2.078992083333333,426.0454566399976,0.0,,320,tos
150,24,22898,180,1.9129979166666669,389.7508673199993,0.0,,320,tos
150,24,13923,180,2.3313275,362.6614725200004,0.0,,320,tos
150,24,21495,180,3.719820833333333,386.3114935999995,2.9285125,,320,tos
150,24,15471,180,2.4793595833333337,570.0523247199976,4.71992375,,320,tos
150,24,25838,180,6.132673750000001,342.46928803999685,24.56391375,,320,tos
150,24,11253,180,2.48098125,286.0046601400022,1.0656175,,320,tos
150,24,22449,180,3.163965416666666,267.66048732000354,4.403840416666667,,320,tos
150,24,11911,180,2.3338016666666666,296.1158588199944,1.5959070833333335,,320,tos
150,24,18775,180,2.07442375,326.71965903999603,1.8834191666666669,,320,tos
150,24,18436,180,3.11578125,300.63481212000147,1.093082916666667,,320,tos
150,24,21050,180,2.0984350000000003,289.01860269999884,2.0308104166666667,,320,tos
150,24,16169,180,3.66473875,314.00239449999776,1.7173658333333333,,320,tos
150,24,23672,180,5.392899166666666,287.3730693400016,0.0,,320,tos
150,24,11272,180,5.414055833333332,304.8220105399969,0.0,,320,tos
150,24,22002,180,4.965923749999999,306.4133971200047,0.0,,320,tos
150,24,12877,180,4.395502499999999,266.77075987999933,0.0,,320,tos
150,24,21313,180,3.4484866666666663,262.9944331399995,0.0,,320,tos
150,24,17452,180,4.592252916666666,318.3621304200051,0.0,,320,tos
150,24,21326,180,9.86138,327.2009150200058,7.043767916666668,,320,tos
150,24,13433,180,14.510911666666665,315.81166005999694,23.396920833333336,,320,tos
150,24,19987,180,14.598579166666665,310.6316093000032,19.37027875,,320,tos
150,24,17796,180,13.508813333333334,307.7032965200001,11.621339999999998,,320,tos
150,24,20319,180,9.349862083333333,286.6813658999995,2.12645625,,320,tos
150,24,16035,180,8.540554583333334,409.19539424000527,1.8153166666666667,,320,tos
150,24,20413,180,8.18295041666667,353.60101896000424,2.481730833333333,,320,tos
150,24,15666,180,9.158253333333333,266.6878418200008,0.11539125,,320,tos
150,24,22747,180,8.565081666666664,324.94298977999756,0.4739741666666668,,320,tos
150,24,12751,180,6.874027083333334,298.84510610000143,0.0,,320,tos
150,24,20597,180,3.711467083333333,273.8203024800016,0.0,,320,tos
150,24,12367,180,3.5535979166666665,320.54774034,0.0,,320,tos
150,24,21365,180,4.579236249999999,315.5872098399984,0.0,,320,tos
150,24,14227,180,3.6706962500000007,316.8010072799975,0.13699999999999998,,320,tos
150,24,17947,180,1.46544,358.0879897399934,1.90809625,,320,tos
150,24,14197,180,7.317240833333333,400.6121250400008,9.791994166666667,,320,tos
150,24,23175,180,11.183222083333336,338.4109982199925,12.951334166666667,,320,tos
150,24,635,180,0.0,623.1570357199948,0.0,,320,tos
150,24,7940,180,0.067865,632.7004350599946,8.198325,,320,tos
150,24,5117,180,2.503155833333333,525.0011285200044,90.18041833333332,,320,tos
150,24,20328,180,3.66523625,710.0612295800008,0.0,,320,tos
150,24,17934,180,8.669228333333333,601.4703114399986,0.34145125,,320,tos
150,24,22405,180,14.890849583333333,591.0579657600006,5.535116666666667,,320,tos
150,24,18255,180,15.352540833333334,704.2618977800016,3.755974583333333,,320,tos
150,24,17734,180,13.339497083333333,887.7428783199921,2.2600766666666665,,320,tos
150,24,17235,180,8.29674666666667,744.2178518600001,0.0,,320,tos
150,24,21754,180,7.75905375,795.616854680005,0.0,,320,tos
150,24,14829,180,6.083812916666665,1258.6525370799968,3.46200625,,320,tos
150,24,16869,180,4.8339358333333315,883.6052596600048,31.25539208333333,,320,tos
150,24,15095,180,8.30102125,852.1374569599927,19.943657083333328,,320,tos
150,24,21269,180,2.3196245833333333,529.5815412800007,0.0,,320,tos
150,24,10298,180,2.3733866666666668,453.26745294000466,0.0,,320,tos
150,24,21971,180,2.36364125,506.8912992600058,0.0,,320,tos
150,24,11561,180,2.7087708333333333,521.2352230799966,0.0,,320,tos
150,24,21860,180,2.610407083333333,515.3090680000025,0.0,,320,tos
150,24,10903,180,2.744335833333333,483.14270577999605,0.0,,320,tos
150,24,26517,180,4.295660000000002,547.6470893399951,0.0,,320,tos
150,24,16125,180,1.6993370833333332,548.7410503199985,0.0,,320,tos
150,24,19327,180,1.9702537500000004,489.2875921400025,0.0,,320,tos
150,24,16872,180,2.1649395833333336,553.9915280600014,0.0,,320,tos
150,24,20059,180,2.497784583333333,504.4034324600052,0.0,,320,tos
150,24,12986,180,2.610744583333334,554.447791080001,0.0,,320,tos
150,24,25512,180,3.0349133333333325,564.2661159999966,0.0,,320,tos
150,24,14731,180,2.8364675,551.9266066399978,0.0,,320,tos
150,24,24510,180,3.02068,501.3711515399975,0.0,,320,tos
150,24,9999,180,2.065781666666666,524.6136386199973,0.0,,320,tos
150,24,22426,180,2.0248854166666668,547.52469514,0.0,,320,tos
150,24,12636,180,1.4336083333333332,905.9469907600039,0.0,,320,tos
150,24,23668,180,1.7110441666666667,524.6724057599954,0.0,,320,tos
150,24,13146,180,2.712565000000001,529.5401180799961,0.0,,320,tos
150,24,22734,180,2.7968491666666666,502.04184473999544,0.0,,320,tos
150,24,18247,180,6.598969583333332,515.1010980999995,0.0,,320,tos
150,24,17350,180,4.866329583333333,428.62781891999657,0.0,,320,tos
150,24,14610,180,3.8734808333333337,353.0463122599956,0.0,,320,tos
150,24,21009,180,2.01500875,301.8333710599984,0.0,,320,tos
150,24,13567,180,2.00938375,308.5779027599999,0.0,,320,tos
150,24,18685,180,4.822041249999999,317.5094687799992,0.0,,320,tos
150,24,14496,180,4.5492629166666685,385.63848947999213,0.0,,320,tos
