time,150,300,750,1200,1850,2850,4300,6000,9000,12000,size_150,size_300,size_750,size_1200,size_1850,size_2850,size_4300,size_6000,size_9000,size_12000
19,960.4728888799918,653.5973741800171,1027.988502819977,1266.8646165199607,1498.3125175000805,1552.645425979992,2140.302550300008,2318.8349830601055,2194.8716050800194,2655.4861467600513,69822,141645,311968,553545,730797,1263057,1724573,2453295,3752551,4880909
20,900.9567158600212,930.2646766800481,1178.2111176400213,1387.6010365399434,1312.8220071600026,1540.0415353599892,1891.7647595600029,2219.1799204600393,1638.064726060018,2209.8673418000435,71507,133609,281522,401676,585809,814814,1228528,1717286,2669385,3656501
21,537.4382367399112,1098.3563149399633,1279.8165193799614,1378.079688880005,1568.0718601599547,1291.946822200016,1421.854753179974,1653.9475546800131,2284.892186299983,2629.1807868599917,73225,147512,379602,609987,898289,1360218,2056647,2882284,4266558,6021081
22,1092.3507585600346,699.731081720015,1176.243026699969,962.3750061599803,1208.8812203800044,1512.5632508000472,1905.7954423399842,1823.9366957600068,2222.011960879963,2720.708506460058,75750,151322,356294,559155,819341,1227149,1724921,2454094,3703651,5253825
23,1051.6069772200426,1024.6206727000153,1039.392133399977,1376.902250439969,1568.7109939200363,1598.5370795399976,2268.1511388600284,1803.583982420043,1819.8516202400278,2433.778907180009,67565,129121,301780,474552,723138,1087321,1714301,2386894,3507572,4513618
24,561.694188280022,935.9872459200487,1415.9685158599623,1457.2105371599682,1768.2930980400834,1458.7683767199924,1744.48548244007,1855.6644718399693,3087.9509887400145,3187.5573514600765,75007,154465,388763,624254,927853,1429441,2071411,2827709,4082468,5518675
25,993.9707540999443,561.97023094001,1309.0277255799683,1356.9638324399657,1270.4925729800216,1461.2893009799936,1896.1192772000304,1747.8399232999564,2752.9016889799714,2656.373964959983,57467,109029,247290,383135,507416,732834,1074850,1494956,2638733,3786840
26,1002.6337201599854,1013.3405841799668,917.4815335799794,1525.8206133199692,1674.3193723199784,1776.7289523200234,2022.7910730800104,1987.5033405200065,2077.4185866000134,2527.5611863000195,71658,143233,349427,543290,791166,1230771,1834802,2458097,3601563,5064219
27,618.1360328399242,1015.1012679199521,1233.047148019974,1616.8916106999786,1468.404027820001,1793.668919279944,1644.0869885999382,1828.7758603600032,4196.245864000013,2650.8557010600016,73225,148266,340192,540212,778037,1185083,1774807,2483423,3614055,4897367
28,961.3003004399616,915.914307919973,1483.7364023999762,1152.5337025999543,1003.791577299995,1295.0410104199564,1872.1287794200234,2881.0387274200057,3929.5621253600166,2631.6790215800465,76517,154411,345380,551279,811809,1247746,1815529,2578935,3970379,5254898
