,150,300,750,1200,1850,2850,4300,6000,9000,12000
0,860.0614812030017,1084.755970211997,1214.8286889649935,1346.2167355920028,1219.321493748003,1271.8126558780136,1336.9403911639947,1399.300734338006,1438.2847353140028,1716.7279964720015
1,534.5380140349978,510.3967783700027,577.8780740359969,701.8711470519986,651.2908729929993,842.2053708189978,888.1219581499972,891.4886953899968,905.5859489339932,1055.185029422998
2,408.16033050799865,452.71676929499677,474.8907945979988,491.5074264189975,542.8044613720006,689.4480113189959,689.4047576379962,746.7845067319977,720.4840995379975,922.419527917001
3,491.9534462910003,454.06641489799995,489.3741390669943,564.6502725450002,547.1332056280003,626.3649011649954,693.9083409169984,719.10169154799,822.0279338480013,877.6937496800006
4,376.3850512489996,391.5562756780032,463.31528896800114,496.00382097400006,502.36871467100286,555.2907078659996,643.5392891319948,692.4468154250021,764.7474405089984,819.7271647619953
5,479.4985987159937,371.11340718800034,422.8645990369946,418.2437341059988,530.6612493479956,516.6042359220019,673.2520690429999,609.2460343569937,688.0221707330006,771.9959292210001
6,431.1219884939983,369.228425543007,406.7939943120025,419.8274507480023,462.6383409299924,541.6737048480022,606.9584982509991,599.1950131649992,639.9199474419961,779.8650327679966
7,462.3646054809956,373.59773396199444,436.01715526700013,521.3530741859954,501.01732176500263,529.7046597619942,645.7839094499918,677.4105984619987,633.1372161589989,791.8959505060011
8,383.12806980399955,371.34258657700184,405.1632033549986,434.1405208059971,606.577321906999,568.4332805909912,698.0995713319978,892.8215155899954,857.9017771529993,874.9030933780007
9,355.92270411899653,407.3518161429997,475.058500029,506.39372972799606,534.1635852700015,527.4230381759996,691.3252785999969,938.7106712499967,658.5963166519953,788.8076189849985
10,379.187060573998,401.84141375299896,437.5990167629982,623.1421787069944,509.2783037449965,530.6560646390003,596.0102216699984,1137.274515540997,640.1030585559995,748.0393514330003
11,405.31156301299757,411.52908570699947,449.3020305769983,493.7186589329958,515.4788276440006,561.9484996689966,667.0788836939967,900.1965313780013,669.4595044619987,836.8295262570023
12,456.8784804630004,451.224402617999,447.39143975300203,485.7838202489961,528.8117444119939,561.6118237940022,697.0767658529949,720.2863461530001,712.6789273850009,897.7789792780015
13,388.91664049599876,402.7739180140038,447.7631455420019,475.2788853610032,501.0428781729986,610.1297191959925,640.1491911579938,708.812884150002,730.2762780550033,850.8606505489984
14,382.39385907799783,420.6363852050024,377.8219158289987,412.69134488499753,460.09326981199774,529.3723063310053,593.085349618998,595.0169750769996,601.7662997859977,836.8762397969949
15,324.0243336029969,351.9537412620052,394.3520369819996,400.29619967000644,474.32424915,533.9489067580005,640.0313316640022,580.1924394360012,671.4746197330016,894.1257553369985
