,150,300,750,1200,1850,2850,4300,6000,9000,12000
0,1823.6194515049979,851.2644908100065,629.6331749300193,779.6405135550035,1003.2086094649958,638.6993001949918,1022.9122816950021,1015.9664617350059,1205.880629840026,1259.7719026499935
1,230.17008827000814,279.67606017000753,281.7835848900122,301.0734517800065,355.78886473500415,371.58789008001213,518.8013577250022,468.5744593700092,557.7892738699807,539.0825986299933
2,271.37064363999343,264.4744369150053,340.2261477650027,426.707783095002,417.146286730017,315.68469719499717,422.8306751099999,591.6433590150023,561.9263600599966,696.3687185550193
3,360.5564409000085,420.9040354249837,437.0117391699987,336.1511416199942,364.9462889450024,392.08228280000185,561.9317714150143,409.08493808501044,450.08668923999994,704.1961002000057
4,217.83389895499613,332.2175617699904,312.5806480050055,365.00663343500537,462.81017110002085,465.421847680012,1425.808900665002,542.9656994250176,537.8766647850007,587.9569241050053
5,170.67082267000865,271.22775111499004,363.9720717799901,320.1249898499841,393.8314412999971,309.85123529500515,482.01157377999607,491.51653441499093,532.9414112499776,668.1415024500052
6,276.3928039950033,344.0423750199843,330.4195569899953,322.66938092999,269.9455532149991,413.44556862001946,454.98939864500835,399.34326203499177,451.08135825499585,693.6923114549973
7,264.45542860999694,313.60725335000643,282.9702676399961,321.22251004000555,407.50765087998343,553.2030621350068,460.42882618498925,492.8435764300043,612.7580962049988,685.9971623050087
8,146.56677470000977,268.2500362350047,327.538783279992,458.400188064993,440.36675295500936,344.7668285449913,513.5550757799915,534.8347590850117,535.638137495007,693.0433516750077
9,324.73488134499576,351.03594075999536,428.3747851399871,356.23242517999915,284.4357114749969,339.18155997500344,370.534427839978,379.0068187650086,506.33274968500973,691.6131562999908
10,239.53889992498785,314.62137145499855,251.28385690999448,308.1726322899972,449.7327358400039,366.18717991999665,420.4400149550356,483.6130513900007,471.74045260500543,550.6760818200037
11,149.45391867001103,296.16136773999506,377.78856184501046,324.52576519000286,386.3886551049968,385.8540644200111,564.5322884250122,479.27806856500774,523.576345814985,646.312916730009
12,230.9146032449994,284.2369220899959,374.93406071500203,315.9517179050076,373.56991467998796,313.5197477750071,444.74196378000397,442.171900059996,492.46710775499923,661.252378375003
13,227.82279850000373,332.34831644001315,242.32896887999436,214.62758619498686,281.67525071000136,397.9059574450107,492.1828353550045,464.0985848249993,469.819049255002,563.515225195003
14,233.11267109500773,289.83641353998837,562.5685293900056,353.351783554996,363.01374357999657,402.5935157100198,481.4719661550125,481.7729153449882,540.953072900018,705.1355487100172
