time,150,300,750,1200,1850,2850,4300,6000,9000,12000,size_150,size_300,size_750,size_1200,size_1850,size_2850,size_4300,size_6000,size_9000,size_12000
24,2409.7128355000186,2314.60096650004,2549.6125437200035,2390.8937390999417,2604.2694780999964,2938.7813387600036,3617.9035135600325,3348.3057424199806,14503.56907418005,13084.241946460079,75007,154465,388763,624254,927853,1429441,2071411,2827709,4082468,5518675
25,2631.759892420054,2567.178002459993,2628.732788880023,2983.503538220015,2876.0200576799452,3221.6014179599642,3471.768592919998,3855.2508900600433,14181.827727439973,11607.65758325989,57467,109029,247290,383135,507416,732834,1074850,1494956,2638733,3786840
26,2303.1392571000333,2505.1516768599804,2656.013483099996,2687.6057610999587,2987.350775780009,2893.8249349200014,3555.593544159964,3455.382329639997,14981.336260419983,14434.796114780092,71658,143233,349427,543290,791166,1230771,1834802,2458097,3601563,5064219
27,1605.839813519976,2037.0610787399992,1904.9630575799983,1981.5696717399896,1998.261232980004,2469.3883243799837,2750.871157739988,2997.033638360047,14181.081881080063,10957.274578220067,73225,148266,340192,540212,778037,1185083,1774807,2483423,3614055,4897367
28,2331.445206520042,2559.9328485999995,2693.092081620018,2878.922259239979,2919.037683199984,3111.366204379965,3538.7442004399227,3385.1210927000056,13949.56527432004,10939.711572520202,76517,154411,345380,551279,811809,1247746,1815529,2578935,3970379,5254898
29,2493.557440319959,2485.9350320399735,2865.3810008399787,2908.9862601800214,2831.6859053399476,3178.690453839993,3566.3914944399685,3511.7985798600403,14647.473393760141,11496.033843960071,74801,146385,341175,551341,815535,1245394,1856960,2617019,4006149,5338145
30,2435.969355479955,2391.9904625800154,2556.2308517399824,2623.11099974001,2703.0160706800234,2923.382280739972,3650.2161267800257,3535.0845395600263,13941.722670579926,12964.931685660074,71404,144143,351645,568037,847271,1223302,1804909,2503407,3735096,5032966
31,2196.868383479974,2075.834714800021,2286.325212639973,2421.308654979949,3123.4033668000448,2947.283377179997,3346.2982794199497,3429.797889459971,13599.396228519949,11454.689732879919,80556,163183,371405,589074,866344,1233144,1788298,2553084,3826891,5272840
32,1926.1225503800224,2055.6627396400127,2109.584131020036,2350.9999349400414,2359.2290331799886,4121.0453180200175,3381.372960599935,3357.21644395999,12091.204456859949,11403.132366500075,69480,147524,359047,575490,837310,1238162,1873475,2629502,3918243,5277789
33,1735.819906299982,1761.3030685600133,2040.5227602399736,2194.9306345200066,2263.089048379992,2468.63241620002,2853.753109739968,3098.1430964399997,12892.769063159929,12842.130497319933,65962,130746,315978,520180,751688,1116617,1720367,2423256,3582403,4830537
34,2194.0539302799834,2066.3983747400034,2250.6749983800373,2248.718300799953,2527.0089155400265,2898.793157539958,3278.06467497997,3173.7342264200333,13266.296953980014,11610.111892299941,72574,144020,357706,528615,849120,1291295,1820849,2632897,3964852,5534213
35,2055.0344479600262,2256.012916739962,2085.998599139997,2227.151074499955,2352.5396364999788,2544.009026699998,3013.4157900599866,3112.531561380023,13840.874912080038,11366.677890879922,79080,156898,357007,584003,901993,1371635,1991932,2864810,4329647,5662916
36,1899.1317383800015,2004.6089011800295,2056.328731399999,2226.3799943199892,2412.7738135799555,3217.054601840059,3253.17408987993,3126.033761940009,12434.967383879935,11486.512358620035,72167,145949,348908,567800,851422,1308167,2054696,2887767,4005195,5786182
37,2064.768569059992,1976.8451796400068,2225.5414029800277,2174.0201664799843,2383.8342810799923,2558.6656697400194,3176.0410314999344,3547.283143119983,11495.944997700086,13038.845605100014,85075,164951,384624,604072,941938,1418259,2101652,2936075,4579814,6244891
38,1854.9074045800553,1666.689197779985,2125.5195171199366,2037.4970709799918,2267.4805600999534,2671.319371040012,2941.868200759998,2944.686116340019,12256.99374612009,12398.450389320027,68590,134914,339079,558022,828183,1287482,1889409,2633050,3958493,5056884
39,1759.8431996399795,1798.34562971999,1909.413782659999,2173.7423371399927,2215.2844121800053,2629.3797900199443,3442.6868449200138,2893.823426299976,13919.894385139985,10903.669219360072,69765,147517,312695,471890,699562,1008328,1482304,2079277,3184977,4591153
40,1981.6524406199705,1977.4785203000047,1994.652513879988,2336.6969950799266,2265.4873453400287,2584.8697833000097,2979.5967618000223,3015.542804380011,13381.278647520074,11139.853822659976,76471,157572,355671,550243,768420,1146953,1731111,2409306,3708170,5324811
41,2233.194445559936,2281.05629314001,2577.5551676199984,2807.9175775800113,2735.4835047399747,2931.6328093400407,3605.448333459969,3425.8573271199984,11670.907677080048,15290.984146639978,70579,131272,318081,487720,749580,1089134,1677009,2322876,3465287,4633669
42,2902.127299260049,2584.261423159962,2383.10370786,2371.457975479997,2580.8850117999773,3040.0962011399824,3196.5392275999648,3237.582578499949,13383.759730800033,12658.970447460022,74186,151413,363806,579816,817360,1283689,1857625,2660620,4008933,5512331
43,2834.5482721400067,2384.724712159982,2313.9522211799977,2629.5142870999935,3057.9025484800104,2867.01940894002,4612.862194980056,3308.257700380015,13441.495246820046,10956.534419020081,64148,127576,295457,431867,632154,929546,1381826,1954720,3063096,4045235
44,2503.7982584800066,2427.7980382800015,2592.14091689999,2726.340689879964,3839.5710956200155,2959.3179757399957,3935.548203559978,3459.7855018200353,13675.94298548012,11670.959887560024,74341,146370,321898,510900,758613,1115991,1701299,2475509,3705371,4825823
45,0.0,16284945.072907029,2657.000034559969,0.0,2937.4598104051956,2988.8222020806397,4523.3173947389605,0.0,12002.91168059997,3446.471017852642,80555,159338,388284,607517,915101,1423392,2158626,2967004,4495592,5877673
