,150,300,750,1200,1850,2850,4300,6000,9000,12000
0,0.0,2922.576439805034,554.0437211549943,414.8001945499891,598.4688441900075,630.0541963599944,856.0940180749858,970.2531693800265,1086.0212431450213,1190.8390120500235
1,274.8348603949876,3899.024046964967,355.8748216349891,294.34731006500033,261.23255025500157,410.96714135500133,537.8824857699938,500.5889043800007,646.0173854950349,733.7612885649987
2,253.34931818499217,2798.2622313749616,313.14322072999494,238.4586429650019,340.0369307149872,422.2942637149845,413.1514887550129,508.29548641000974,519.0537685950126,673.3700555850091
3,181.93844356500358,697.0734286349953,333.9934226150044,275.8003362849963,377.561577784988,390.2041426750011,492.4070348999894,471.5527910849969,488.3875632649897,577.1864220650023
4,251.9155439399965,266.83008351499757,289.7352086300066,149.79768483500334,149.00930754499473,291.88730055500446,474.54176949999874,356.48565594500724,552.6555372050302,660.2012083000177
5,246.8943162750113,283.95978885499426,426.0738186549902,214.06740889500202,311.69234208999706,539.867596814996,503.09252023002,445.877190335008,486.33708115498666,650.5534838800186
6,308.879210509981,100.91219367499912,336.6763609699892,237.448538620004,293.4868630950018,373.3160066549817,393.03896994498245,467.6317240150106,451.2713700999989,566.521711580006
7,221.88339772499467,150.0323193299971,214.8668452899817,133.53146720498944,232.4444262599934,360.03449665500693,495.7509412649929,347.2335291300019,611.8477127550009,809.6285461999919
8,225.9688934750102,141.51973902500936,280.3445673749966,225.0531461199928,217.7958185299981,422.7862421249956,456.3942295849947,539.9530642799887,561.0147018350044,649.4867967350019
9,211.39348249500995,130.87198610999394,328.4037372200055,236.16269019998913,263.07968935500867,455.8654740099987,357.2970799649911,499.6634078350162,668.4116669300079,548.663694950038
10,132.32867621498917,68.6168852450005,249.19113085999015,230.15513268499785,236.13996461000374,357.70163783499584,576.249663454988,392.2085604549861,520.0854712700052,651.8703659499947
11,203.940989770005,145.1578404150032,359.64033631000166,220.90565326498518,197.40197546500372,314.94743633000826,481.7645706150088,409.02191850499,557.898441435003,650.088375869997
12,213.89286544499328,152.14551261000156,328.9775975699954,368.97964807500557,473.82785177499,367.02455084000394,447.95828558999574,465.68357598998045,406.91651331500725,546.1178558450088
13,117.12781806000612,166.85936321500344,318.56226302998857,396.41142827501153,354.5289362449953,390.2480781000013,389.4453108700127,475.20719996500884,525.3999451400114,640.3034183800146
14,231.5429427550032,308.5331295600058,261.31359165998083,251.80836780498794,250.614895409994,324.77695197999856,446.6045279499922,430.9080366150097,519.0246893050171,646.3268463650043
15,213.05406848999678,267.77221054001666,294.53747158000397,313.4494045999918,330.44185485500475,569.448956065019,504.8850074899974,532.2556864249959,509.61569486499457,723.541811899996
16,160.1924812199884,128.4949380800117,307.8123571749993,300.5051011449991,387.2190989100036,400.1547421499872,359.3074945549911,481.8280999050039,549.5387143449957,632.3158515350083
17,160.83286847999534,183.39807132500664,316.6882439400174,308.1064487099802,294.7051329199876,278.2198288199929,432.6512439100011,370.54934566998963,522.1664978500016,646.791814710019
18,224.24112131499646,210.41863124500878,338.5675287000058,339.698144030001,357.0003675500093,391.8708898250097,489.4687309550004,468.81051409498923,431.9359645749937,571.7698792000065
19,202.9988894199953,183.68511063999313,318.94849156499686,312.42819266499373,338.16849358000945,354.3341113800061,374.7754844799997,459.7300683700041,528.63427193499,656.3443774800216
20,133.56048292997139,259.7088711999854,247.2623339849972,339.49175171998604,356.8443989599973,343.4782111850086,477.5008582599903,397.2155616199884,514.1950535000001,653.6301175999965
21,225.88786095999444,332.148597859999,263.8637650100036,310.02835273500204,236.0354183899965,313.40077123002084,475.6976316899977,376.8408114400145,431.2456923750019,632.2192565600308
22,252.26380969499496,354.8157156850016,300.45344673998125,324.1552379299901,324.71417919500027,367.4056589850138,460.7002482650091,457.09131270500893,519.2132427800075,727.6288364150055
23,129.401586419988,214.733300465002,317.7959826749993,314.4099722949986,332.5695790400114,473.68202510998935,450.27437412499285,496.6608254150078,621.9397593200047,656.8531441950136
24,220.37083974500047,317.5706902100019,219.5349906350009,231.55151049501183,252.83783927000877,364.8234278600057,452.4183829699746,351.48072449000983,408.816158469996,621.3170328899923
25,222.53727137500118,315.8556152650044,289.9140132800053,353.45434722000846,354.63817326499293,399.4770710950006,518.5709670299893,443.09675867500437,507.9497965049991,573.6199117699966
26,121.61109727500161,252.63226045999363,320.2461972749916,302.1323167200021,418.28473869499794,384.0057841399971,374.6142475550091,431.30141427998706,517.6170553000106,632.8477463050181
27,177.31798842999797,270.4730868300062,213.31769945501242,211.08027654500484,467.5033537400086,319.07631759000014,496.4542903749971,358.68642616999614,399.6861226650017,635.770649530014
28,203.71058702498453,272.0805678450115,297.99350761498044,311.8685330250023,280.1982169450007,384.61384451000595,489.22220431501955,437.58617481500414,514.5292205649939,527.6365152300241
29,251.0175834699985,309.88551943499397,352.3278642749997,317.0449794650076,364.29907805499806,384.4506040750134,407.4476585449943,532.4596365250068,502.23843723499203,676.4375015900096
30,115.10795498501443,314.7014975049947,299.53118043999393,350.29448795500366,392.8824462350117,343.45820212499075,459.9169986000056,462.9066078249989,434.96950969500904,744.0390468200112
31,208.95168691999584,316.9239113199942,278.01042285000995,337.05984128998534,325.74507666001045,314.05314739500545,510.0681653700003,490.52586648001625,638.972026985014,547.7255423800029
32,204.54060969999477,290.1010474900113,321.7366360649971,341.57951509501754,365.3296569800059,380.54277080498923,447.4168272300044,466.7959829800034,516.9409413050016,671.9570080450003
33,125.31023249001396,201.71971189499322,373.05390151000347,317.3284904300099,342.9825675200018,377.3420866799929,423.4011122150114,434.4502082400045,451.2660832149977,677.3377255600199
34,195.33256462500867,281.5779834050004,270.8562544399924,238.30240298499734,253.49901438498728,260.5131249349906,454.7263395250038,357.53278289501486,536.8950015099986,539.3846536600026
35,225.778306409999,312.9358880249956,277.5941204100063,368.25229432498327,324.2881151750016,367.9352998849986,434.9715389849898,418.5200892450157,529.3583057950059,638.830096160008
36,264.8083324899967,232.44000524000307,291.7504240900071,341.4582377800143,338.49799157999496,366.51189333500633,378.9492780000114,444.46717713499766,405.93795530502393,643.5720172999982
37,180.52591959000938,350.3729683999927,232.09188215498853,210.8816476899799,362.88903907500344,297.4658795050045,446.3023001800025,370.13179145000186,509.63660301498567,545.689103155004
38,250.69250727998633,323.84183820999215,315.8205042899972,344.362448344993,250.3862520699954,470.80428503000303,449.94398375001174,451.1494028350139,520.967023715003,648.9657514250289
39,219.82493077498407,369.86738149999655,313.7135007850179,320.0595058449894,325.6498381249985,378.58002405500747,360.38514449502054,498.749147165001,407.8335783999996,656.3810220400037
40,112.30890121001039,192.8906637799912,290.05862484001364,220.89261983499796,353.33985021499075,318.7463489099946,451.4889189050032,413.1370846999848,508.52183894498876,538.228999600019
41,236.13141650999705,291.5526612499971,218.3306041700057,312.4200617499923,243.07919562998927,421.99459405999505,477.35182454999403,376.97926161501573,517.6020020799988,667.8866435700088
42,202.86807648500417,269.21228301000565,298.0769447799771,313.3098280800132,325.0067731350091,419.51170448500534,483.95987372001036,437.32922176500915,422.38757948001603,650.5240648700019
43,114.15922072498347,174.33728351498758,284.6355788700098,287.0780290249809,425.438744414992,368.2485824350065,372.5151269350058,491.729874944991,494.5173216150074,527.6102824850027
44,0.0,0.0,290.2648830599919,0.0,281.8409087600071,268.65084154499436,426.1927387399978,365.1098694000111,487.0468909549977,0.0
