,VMAF_6,VMAF_5,VMAF_4,VMAF_3,VMAF_2,VMAF_1
0,98.99159302083332,95.07683416666666,91.00465166666669,82.36335604166668,74.28262447916667,34.839960104166664
1,97.51870635416668,90.83948718750001,82.64972177083335,67.70148291666665,55.00154885416666,30.743222604166654
2,92.55508114583334,87.88908270833333,80.68009645833334,68.48219125,52.76074958333333,5.261808958333335
3,89.90398,82.94947791666667,71.98930041666665,55.68502000000001,38.43516302083333,2.7788042708333336
4,93.46220062500001,87.74398229166665,79.24322447916667,65.84321635416666,49.885660208333334,15.633947083333332
5,96.78336708333335,89.71863499999999,80.57204885416667,62.943730208333335,43.86826729166667,0.0
6,97.82127781249999,93.73696031249999,87.7418815625,75.24416843750002,60.063083333333324,0.0
7,96.92450822916666,92.18179010416665,84.88199718749999,71.14638677083333,54.97853364583333,0.0
8,97.815145625,93.03354708333332,86.56780625,73.52054791666667,57.99235375,0.0
9,95.72197572916667,90.89860270833334,82.89812166666667,68.54120656250001,50.593620937500006,0.0
10,90.00444666666665,82.74326572916667,71.37796145833335,53.89693541666667,37.175490520833335,0.0
11,93.48733291666665,88.21152020833333,78.72609270833333,63.459768749999995,44.65741166666667,7.668047812499999
12,94.06416916666666,89.82491989583335,79.75473333333335,65.24162572916669,47.07912604166667,1.0433039583333332
13,96.53102791666667,92.84122614583335,85.79620125000001,74.38768802083334,57.49691927083333,3.767716041666666
14,99.36263645833333,97.73697645833333,94.91419010416666,88.71441447916666,78.46039645833332,26.497993958333332
15,98.81536145833334,97.10990510416664,94.15842072916666,88.4732625,81.15364760416668,39.313613333333336
16,98.0853996875,91.15505916666667,83.25220489583333,68.75458104166665,54.8266065625,0.6294316666666666
17,97.37060770833332,90.08181833333333,81.29299927083333,64.65078937499999,48.22329791666667,1.1551347916666665
18,97.04814760416667,90.79522395833332,81.44339635416667,64.26177072916667,44.67919739583333,0.0
19,97.50812770833335,92.39610000000002,84.61369552083333,69.47089020833332,51.56983760416666,0.047758125
20,97.1690453125,93.45967802083334,88.32776052083334,77.82303468749998,64.91150895833334,2.1599748958333334
21,99.58137562499999,98.02566541666667,94.04315604166665,84.756591875,71.68005645833334,13.981365416666668
22,97.15905166666667,91.69579239583332,82.47745562499998,66.20797302083335,47.60253125,4.945258020833334
23,96.77456645833334,92.26257333333332,86.16986739583332,75.23287166666667,61.874768124999996,16.204847812499995
24,96.453690625,92.31433864583333,86.65607687499998,75.313290625,60.84834302083334,4.073147291666667
25,95.85025770833332,90.29703822916667,83.50955625,69.56996083333333,53.76894666666667,2.3874065625000003
26,95.26955458333333,88.96224687499999,78.8839878125,61.31314802083334,40.90112645833334,0.0
27,95.4637940625,89.0366921875,80.10686343750001,63.34162197916667,43.28270031250001,0.0
28,93.1238721875,90.35848343750001,83.70707104166667,68.484403125,50.68080708333334,0.1043653125
29,98.0723734375,94.23788906250002,89.08139416666666,78.49574354166667,66.14429541666665,2.9732522916666673
30,97.62542531250003,94.98022479166666,90.06162791666667,80.81339458333332,67.07018447916667,8.985452083333334
31,96.69072812499999,95.04710708333334,90.988445,83.02876864583335,69.93951604166666,14.251441354166667
32,96.71714666666666,94.54967791666667,90.45031031250002,82.36210895833332,69.84258677083334,9.4431734375
33,97.015609375,92.56679791666666,86.82144833333334,74.825448125,61.00373999999999,3.253536875
34,97.09486531249999,91.671936875,84.57259927083334,71.13581781250001,55.89407093750002,0.10401833333333334
35,97.78677989583335,94.69152218750001,90.44689625,80.93677802083334,68.87835885416668,4.972434479166666
36,98.32153041666666,95.8164084375,91.9943521875,83.7593971875,73.40052895833333,14.372245000000001
37,97.56155989583333,94.26482166666668,89.83581854166667,80.64903979166667,69.00298343749999,8.488406979166665
38,96.7709828125,90.02634895833334,80.36097083333333,60.810613124999996,41.23131562499999,0.0
39,97.40535041666666,94.0374634375,87.86013302083335,75.30170614583335,59.85295416666666,11.222343645833332
40,99.95444499999999,99.30235229166666,96.56285854166669,89.89611833333333,77.90037885416666,16.24162
41,99.72977135416667,98.19996729166667,93.64248333333333,84.34713479166666,70.78426489583333,3.905921458333334
42,97.71923385416666,94.11937833333333,87.79490916666667,73.84798093750001,56.58095270833333,0.7114938541666667
43,98.77296989583334,96.85254947916667,93.29755760416668,86.18252291666666,75.37913135416666,13.108189062500001
44,97.95223,94.998261875,90.33077291666665,80.49265395833334,67.02310416666666,2.9390830208333334
