,VMAF_1,VMAF_2,VMAF_3,VMAF_4,VMAF_5,VMAF_6
0,29.80545410526317,56.8592250526316,64.573272,74.66432284210528,80.76378368421048,88.26765789473686
1,28.00081531250001,42.65338593750001,51.98464250000002,65.8896210416666,75.5086010416667,86.09419052083325
2,4.485846562500002,42.24396572916667,55.81486270833334,69.38584645833335,78.04743885416667,85.38645749999999
3,2.7170533333333338,30.75789343750002,45.981461354166676,60.51062072916666,71.6263386458333,80.81042500000002
4,11.397414895833334,36.89168020833333,51.18208718750001,65.16505083333331,73.92355895833335,81.337
5,0.0,27.73545249999999,43.68567437499999,61.49326322916666,73.13167593749995,84.4512611458333
6,0.0,41.71915312500001,56.252693020833355,71.05981729166669,79.54304468749997,86.43110666666666
7,0.0,38.302394374999984,52.81035062500002,68.01597437500001,77.42149614583336,85.35488499999998
8,0.0,38.96952427083333,53.64047427083333,68.91496489583335,78.19157020833332,86.47045895833332
9,0.0,36.573597708333345,51.43958927083335,67.86984677083332,77.69272052083333,85.757318125
10,0.0,26.5572471875,40.74630937499999,57.81377427083331,69.64121645833332,79.86243333333334
11,5.759024583333333,39.61039895833334,55.11335333333334,70.89251166666669,81.54400656250003,87.98429406250001
12,0.6847371875,35.67361395833334,50.87875291666669,67.14292625000002,78.55689354166667,85.14981770833336
13,1.8421234375,40.64024489583333,56.0537359375,70.11673604166667,78.8308909375,84.56277427083333
14,13.965840104166668,56.11698572916666,68.33716333333335,78.10894010416666,84.59861916666664,88.64748906250001
15,20.555700937500006,56.43173645833332,66.79965958333332,76.14011750000002,81.97662687499998,86.08957843750002
16,0.0065863541666666674,34.48835385416668,46.6645596875,61.90592927083333,72.74217197916664,84.81144968749997
17,0.2992469791666666,30.78693010416666,44.70352479166666,62.15946791666668,73.32720947916668,85.82149239583337
18,0.0,31.8568053125,48.01540552083332,65.63406958333333,76.83160822916662,87.44131489583337
19,0.0,37.5376434375,53.41086302083331,70.00178874999999,79.91716937500003,88.17994364583333
20,0.7341905208333334,44.422523125,57.215760625,70.91693979166664,78.65498937499999,85.58698989583338
21,9.49559072916667,57.17237395833335,71.60220177083333,84.67273697916664,91.55296375000002,95.19764968749998
22,2.5770934375,33.38371635416666,49.54233354166666,67.0734929166667,78.55566031250002,87.82307229166668
23,8.8756909375,42.192656666666686,55.25562208333334,67.89876291666666,76.4535203125,84.30197385416669
24,1.4530935416666668,40.876582083333346,54.91313062499998,68.7416703125,77.08479750000002,84.30787375000001
25,0.8300648958333333,35.27956312500001,49.680476145833346,64.73726447916665,74.14401614583333,83.07023437499997
26,0.0,28.617670520833343,45.13150427083332,64.06602677083335,75.44900843750001,84.86325885416667
27,0.0,30.142448020833346,46.65413531250001,64.44888781249999,75.51721697916662,84.98511937500002
28,0.02498,34.36118260416668,49.87866093750003,67.37703645833335,76.5850404166667,84.06408833333336
29,0.6753766666666666,44.868452500000004,57.758188645833314,70.80631697916667,79.34202666666665,86.33041041666667
30,6.190223645833334,50.56780833333333,62.05886395833335,73.85096812500002,81.3798003125,86.26563541666665
31,9.560023125,53.70998239583333,65.13676812499996,76.88577541666666,82.26523427083332,86.13052177083334
32,4.751057604166666,49.35274135416665,62.53605552083334,73.77147666666666,80.3287926041667,84.30227239583336
33,0.7697490624999999,39.88916177083332,54.23721260416665,68.41322385416663,76.92197333333336,84.40720416666669
34,0.0024185416666666674,36.00818333333334,50.1135459375,65.61859729166666,75.26684166666669,84.62631760416669
35,2.101488333333333,47.68506166666669,60.86609635416667,73.56539729166666,80.61045385416666,86.4308671875
36,8.5552328125,54.52619927083331,66.05611083333332,76.88449760416668,82.83850854166666,87.73638583333332
37,3.4924522916666665,49.23930322916666,61.23842937500001,73.2611046875,80.27142354166666,86.15253260416667
38,0.0,27.33014218750001,43.37190302083334,62.56568854166667,74.93563406250001,86.29480156249998
39,7.706623333333333,47.29391999999999,62.27521656249999,76.9118753125,85.26962302083334,91.48518885416668
40,12.243681458333333,63.51170302083332,77.2093021875,88.15372281249998,94.75920083333334,96.96552885416668
41,3.083505833333333,57.12157666666667,71.45721750000007,82.70937739583334,89.20196010416667,93.92672854166668
42,0.21187260416666664,41.43283135416668,57.38693135416667,71.9202911458333,80.59838364583331,87.48573104166665
43,6.501485104166667,54.39177031249999,67.527411875,78.64582645833333,84.93976177083334,89.44319395833338
44,1.0072895833333333,47.210227083333336,60.90012854166665,74.45119697916667,81.68654624999998,87.18905791666668
