,Efficiency_Avg,Efficiency_X,Efficiency_G,QoE,Bitrate,Throughput,Buffer_Size,VMAF,Rebuffer_Time,Rebuffer_Count,Smoothness_Change,Data,Energy_Avg,Energy_G,Energy_X,Stuttering
3g_report.2010-09-14_2303CEST,1.4382859164263824,1.763534087773582,1.113037745079183,36.20260116690391,60450,63.41067761537592,876.085613838292,1624.3989525040001,1.3085673966445408,1,30.0,25337169.0,26527.19029128406,32525.942023941338,20528.438558626785,0
3g_report.2010-09-21_1735CEST,-0.2503867981530675,-0.30025872802375986,-0.20051486828237525,-6.350323447661003,21750,33.56972191308155,1079.5723914194432,381.37012970000006,3.7323980715146727,2,7.0,9736299.0,26409.796273526234,31670.087620226517,21149.504926825954,0
3g_report.2010-09-28_1003CEST,2.0006662102571324,2.288545242739347,1.7127871777749175,62.86417220910434,73800,68.28938976011962,818.4326704259802,1693.418644814,4.612780079000636,2,18.0,30795857.0,32085.952250606082,36702.85078311434,27469.053718097824,0
3g_report.2010-09-28_1407CEST,3.593100881201712,4.412184110010523,2.7740176523929003,91.1453891894314,78700,75.5130994502973,878.8651768959088,1836.2973166750003,0.5781619611943767,1,14.0,33042286.0,26757.237154462513,32856.81657822484,20657.657730700186,0
3g_report.2010-09-30_1114CEST,4.999565143946077,6.750299931674625,3.2488303562175287,168.4046079135827,186750,184.5819633907933,1506.2156452496847,2892.760899386001,0.2691595711827767,1,15.0,75988288.0,38391.589892546544,51835.45751820936,24947.72226688372,12.2
3g_report.2010-10-22_1458CEST,1.9186550478059357,2.4149800900125835,1.4223300055992878,42.748263391854,40650,36.30206170941298,1132.0645271325013,997.81977271,0.8062276418015073,1,9.0,17183924.0,23878.192581405223,30055.09496640504,17701.29019640541,0
3g_report.2010-11-04_0957CET,1.059478991290735,1.3268786773297396,0.7920793052517303,23.53058872022038,35150,34.04525875010384,1023.4839695629013,868.6244131259999,0.8475760830648048,1,13.0,15157441.0,23720.577643923978,29707.36460882807,17733.79067901989,0
3g_report.2010-11-10_1424CET,5.699165514174505,6.922281456731637,4.476049571617371,159.46289894871572,111900,99.84801533171209,701.8609913666322,2743.322832925,0.409923053247153,1,14.0,46369833.0,29330.994182543098,35625.81164423869,23036.176720847507,0
3g_report.2010-11-16_1857CET,0.3189077519388154,0.4030283955933191,0.2347871082843117,7.05303960124472,27600,29.59206931519271,1222.6726469442901,712.612921357,0.8581633393829401,1,14.0,12286006.0,23770.127202410804,30040.148510641196,17500.105894180415,0
3g_report.2010-11-23_1606CET,2.6225694866693163,3.2860156598797556,1.959123313458877,62.74877816632263,55500,48.742345464355466,976.6262052036569,1350.7990620799999,0.8142756022376985,1,12.0,24237105.0,25562.35584026295,32029.008962962227,19095.702717563672,0
3g_report.2010-12-09_1222CET,-0.2525137009828535,-0.3225080739190426,-0.18251932804666435,-5.31892383231817,29700,38.04338550089164,1305.292565425627,891.63693833,0.3199865669135618,1,24.0,12956402.0,22817.037996329287,29141.70180901768,16492.3741836409,0
3g_report.2010-12-09_1244CET,0.771107998438611,0.985344612824978,0.556871384052244,16.792186423738663,38250,41.70966407941036,1048.7404844604864,1003.16385272,0.3523258669602405,1,19.0,16740639.0,23598.22877446063,30154.51485681525,17041.94269210601,0
3g_report.2010-12-09_1334CET,1.6676340235332732,2.050739428651855,1.2845286184146911,40.764340135940216,49250,49.939775747129225,949.3506407142053,1258.056374465,1.362424712086966,1,16.0,20502820.0,25806.368700532068,31734.863319938933,19877.874081125203,0
3g_report.2010-12-21_1200CET,0.24571869731400495,0.3158430389784552,0.17559435564955467,5.156598552039284,27600,35.95003979601194,1151.0526485652897,646.5507965639999,0.35464588448809653,1,13.0,12352853.0,22846.49936610673,29366.539334160894,16326.45939805257,0
3g_report.2010-12-22_0800CET,0.9158114792366793,1.1614964903084957,0.6701264681648629,20.352158019621072,40800,42.01619926858074,1074.7753684852141,1048.983282703,0.6322040010303083,1,20.0,17744216.0,23946.490572321767,30370.6225413769,17522.358603266635,0
3g_report.2011-01-29_1800CET,3.992234298284441,4.365761789387692,3.61870680718119,151.21631661657392,113550,130.67347470319834,1223.5386240918888,2756.506672715,7.347566214459517,1,14.0,46974924.0,38212.12975436629,41787.39109686663,34636.868411865944,0
3g_report.2011-01-31_1830CET,5.776524248810618,7.084203527780232,4.468844969841003,151.7799285691679,105900,118.71796687316773,1460.3933865997597,2553.906768237,0.36103034672609297,1,11.0,44062770.0,27694.5699907039,33964.017457192764,21425.12252421504,0
3g_report.2011-01-31_2356CET,-0.30743331854134015,-0.2633739521295822,-0.35149268495309804,-30.042689753228863,40850,36.57774777043942,820.1961005860779,1179.023212807,52.91372099133024,6,11.0,18134774.0,99770.15203740147,85471.7353712145,114068.56870358843,0
3g_report.2011-02-01_0629CET,5.512294358525072,6.905217537869988,4.119371179180154,152.1508620351042,119650,129.33675971596477,1634.3685336782428,2580.264613457,0.3834523107409942,1,12.0,49495823.0,29484.82314963489,36935.4582087904,22034.188090479376,2.0
3g_report.2011-02-01_0740CET,4.671285168947215,5.548815634529327,3.793754703365102,133.69740351056748,97200,99.03718449151674,1421.5036388556173,2385.899316777,2.163746863018473,1,13.0,40674026.0,29668.105291461223,35241.44652577997,24094.76405714248,0
3g_report.2011-02-01_0840CET,5.502570452242167,6.643972857998875,4.361168046485458,150.72067419478185,105900,122.14719128566522,1687.764429694775,2553.906768237,1.2086261555528166,1,11.0,44062770.0,28622.513497607626,34559.70340703642,22685.323588178835,0
3g_report.2011-02-02_1251CET,1.4069552524403866,1.800888826027395,1.0130216788533781,29.755250564441056,36800,40.27528031988735,976.235822829121,962.607987494,0.37006088485996486,1,13.0,15735500.0,22947.65193644743,29372.767814920328,16522.536057974532,0
3g_report.2011-02-10_1611CET,1.4877973470720338,1.5798896706077854,1.3957050235362825,59.64317264897586,75000,77.0561813136895,925.1040299578376,1673.7546488660003,10.066904489164205,2,16.0,31185277.0,40242.422453010855,42733.36531945598,37751.47958656573,0
3g_report.2011-02-14_2032CET,2.4349285104072877,3.0421603456018045,1.8276966752127712,58.43159611702295,63950,57.33436906707837,991.409974541908,1555.823631138,0.725378556018263,1,20.0,26763887.0,25588.671657257157,31970.07299376995,19207.270320744363,0
3g_report.2011-02-14_2124CET,3.945356041658032,4.863061370990687,3.0276507123253773,100.48549584887033,84050,73.33498333815541,826.2523247252797,2063.2707079270003,0.33412991939307735,1,17.0,34645988.0,26926.137553512548,33189.26302819547,20663.012078829626,0
4g_report_bus_0001,3.3052098795099636,5.372334414066946,1.2380853449529816,188.5674484145707,503150,1228.8182538105646,2008.2582752257217,3244.7014350950003,0.10002431616620303,1,19.0,211038750.0,93702.70866221082,152305.6945817672,35099.72274265444,82.2
4g_report_bus_0004,3.3959139553430995,5.526437240775803,1.2653906699103954,191.82193815726225,504600,1759.5668163411108,2086.613965375579,3224.7867618650007,0.13942263716871395,1,17.0,211663858.0,93150.47676049304,151591.07990802993,34709.87361295615,84.0
4g_report_car_0001,3.257168807367578,5.301298524160163,1.2130390905749928,188.43678440165678,516300,1372.9291432180678,1968.7472928478026,3250.881417595,0.09761008493557273,1,19.0,216576970.0,95444.05769157347,155342.71390408024,35545.4014790667,86.0
4g_report_car_0002,3.319638257632553,5.399511425463006,1.2397650898020998,188.24483579192525,492150,960.6627738894923,1860.3254657389516,3244.253967185,0.10651167392164622,1,19.0,206463007.0,93351.21275303807,151839.1164103308,34863.30909574533,81.4
4g_report_car_0003,3.2851930803397282,5.354578883188275,1.215807277491182,188.43642720700626,516300,1839.6432450217628,2126.247239902115,3250.881417595,0.09789590550523812,1,19.0,216576970.0,95090.18693450476,154988.7311053482,35191.6427636613,86.0
4g_report_foot_0001,3.3376479245466655,5.432954807385128,1.2423410417082033,188.5101034292944,504150,1749.377042932779,2093.0927974759693,3247.0399718650006,0.10543304050727519,1,19.0,211509199.0,93217.66695412621,151737.80556271036,34697.52834554204,82.2
4g_report_foot_0002,3.3724080080775263,5.457006178394018,1.287809837761035,191.8456281348193,495450,1028.7751180134694,1970.4115179852126,3224.7867618650007,0.12046635416994368,1,17.0,207448709.0,92063.15090637155,148970.46326991796,35155.838542825135,82.0
4g_report_foot_0003,3.489681950432125,5.639795924577271,1.3395679762869785,189.8915475057067,472050,1319.5147299443147,2048.1514860258167,3182.8689094750007,0.24625788439664978,1,16.0,197549470.0,87712.87268228421,141755.81296893128,33669.932395637166,78.0
4g_report_foot_0005,3.2618347720924317,5.312508313577739,1.2111612306071242,188.43408879210938,513300,1268.4388609389619,2052.4695687951726,3250.881417595,0.09976706196569704,1,19.0,215282129.0,95525.6159607408,155581.34130305029,35469.89061843131,84.2
4g_report_foot_0006,3.3262937352817925,5.408920699380071,1.2436667711835137,188.49825815284717,507150,1825.3837059577475,2100.825484745082,3247.0399718650006,0.11491141219385097,1,19.0,212804040.0,93208.02251728126,151566.5309393658,34849.51409519673,84.0
4g_report_train_0003,3.4033599378796193,5.512669053468422,1.2940508222908158,193.12130673867742,492450,1086.8374605420486,2030.9904887812145,3223.251238115,0.15435498135784273,1,16.0,205970445.0,92135.03809165154,149237.8069022058,35032.26928109727,80.80000000000001
4g_report_tram_0001,3.328565101952674,5.418607994756086,1.2385222091492618,188.44980660788235,501150,1384.4833346836995,1973.491660586008,3246.180081345,0.10060701017450942,1,19.0,210096133.0,93467.62758332552,152156.98613699313,34778.26902965791,81.6
hd_trace0000,3.5790136982157454,5.4943972846301,1.6636301118013912,163.57564958005162,321350,560.4054332036625,1496.8602678080495,2741.4283376270005,0.45842487717336944,1,13.0,135625912.0,64047.94249665693,98324.53044681349,29771.354546500366,49.8
hd_trace0001,3.3186629429698034,5.078249241392786,1.5590766445468207,133.52957291821485,269850,534.1991806867835,1665.6289235212882,2394.6267134590007,0.6250902618866007,1,15.0,114946252.0,55970.49242693644,85646.57381358444,26294.411040288436,40.2
hd_trace0003,3.3629139986456913,5.168497374314121,1.5573306229772614,137.6028846450559,286350,962.0414299309298,1785.2807626661095,2399.7192991800002,0.5421174779953296,1,14.0,121758465.0,57490.77668218569,88358.17045836453,26623.382906006853,43.2
hd_trace0004,3.757277552852701,5.793123776648343,1.7214313290570586,169.4244966647067,325650,611.4590603916097,1516.6658186606246,2798.4380387770007,0.3739653084077976,1,12.0,137085891.0,63833.252199876595,98420.71176752179,29245.792632231405,48.8
pen_trace_215252_http---www.msn.com,3.8387494649567646,4.710301893786045,2.967197036127484,98.04007617917847,83650,75.48502156289746,785.2951565052127,2204.175157402,0.40934653630835205,1,21.0,34625812.0,26927.639193936782,33041.30968906988,20813.96869880369,0
pen_trace_216826_http---www.amazon.com,3.388234161247383,4.239625504446556,2.536842818048211,79.97405493980172,61650,73.50032189647318,1142.9434602120518,1658.56136564,0.6506163862168823,1,13.0,26289746.0,25194.252530764643,31525.033545961644,18863.471515567646,0
pen_trace_28919_http---www.google.com-mobile-,4.717832575412576,5.783572393060697,3.652092757764454,121.57325060289375,84950,74.22390226752196,733.4471148166733,2224.181147927,0.4653591885186987,1,12.0,35340025.0,27154.548004300996,33288.65356566465,21020.442442937336,0
pen_trace_663494_http---www.facebook.com,5.068386878537501,6.165354454720097,3.971419302354905,135.1438880662206,96200,85.41205324633997,625.3010483784559,2497.632861357,0.39425093637350805,1,15.0,39867410.0,27974.502717559746,34029.1159853318,21919.88944978769,0
pen_trace_665192_http---www.facebook.com,4.985893185717293,6.061796871718753,3.909989499715832,132.3889903124133,89600,80.06708096564364,615.5619913701216,2409.199554703,0.44609431320658577,1,15.0,37251772.0,27849.52997532936,33859.16773485837,21839.89221580035,0
pen_trace_6780_http---www.facebook.com,0.17014673940859504,0.21223250120126672,0.12806097761592333,3.7647521235681105,15300,16.5289037182598,1161.1062761587698,240.629433531,1.7191032783492752,1,2.0,7119373.0,23568.465788798603,29398.121064320178,17738.810513277032,0
pen_trace_7256_http---www.facebook.com,0.024005857603009436,0.030447032519927822,0.01756468268609105,0.5120327745220372,18000,21.242797491150906,1150.0364822594554,362.456546556,1.3548224391837358,1,7.0,8324207.0,22984.216642804746,29151.268125526723,16817.165160082768,0
pen_trace_7289_http---www.yahoo.com,1.8860268688601332,2.366688988916171,1.4053647488040952,43.35487514016209,48400,42.20678436881461,1117.8246871759275,1326.113333659,0.6903693085836933,1,18.0,20120295.0,24584.171070590575,30849.55359600077,18318.78854518038,0
pen_trace_797466_http---www.amazon.com,3.1591790951471435,3.9033790154076136,2.4149791748866734,78.11575389221727,63900,65.78810152343898,882.0533765413339,1782.1910549909999,0.7909872981129572,1,18.0,27074700.0,26179.34415130849,32346.3467944327,20012.34150818428,0
pen_trace_797700_http---www.yahoo.com,0.0013047267898968632,0.0016231352869519175,0.0009863182928418089,0.029839108076931353,23850,27.041897178421422,1249.8664896168145,642.324988635,1.5894403388608507,1,15.0,10734029.0,24318.32229799753,30253.02105161007,18383.623544384987,0
pen_trace_799296_http---www.amazon.com,5.154093819,6.301220318860853,4.006967319139147,135.5067651309588,90900,79.17741747094679,708.8166483167687,2348.381845217,0.4414533397027004,1,11.0,37923954.0,27661.315637298205,33817.78645503676,21504.844819559647,0
pen_trace_805936_http---www.youtube.com,0.11452603894103393,0.14474919360140068,0.08430288428066718,2.470590953979638,26250,29.185737279158545,1197.2100369789914,727.521489893,0.9984421875178505,1,17.0,11901965.0,23187.1035056673,29306.12606034178,17068.080950992815,0
pen_trace_806172_http---www.amazon.com,1.9994612327176637,2.496802633456513,1.5021198319788143,46.03413056957845,48700,51.14224822633068,1036.5537200790882,1327.267690313,0.6648648381243935,1,17.0,20751061.0,24541.67155336647,30646.110642807696,18437.232463925237,0
pen_trace_866_http---www.amazon.com,4.397528958570316,5.433115604427168,3.361942312713465,110.1602804620808,78650,90.77331734342278,1005.0457913953024,2076.417007933,0.5640708337598372,1,14.0,33151003.0,26521.28349669273,32766.856244231356,20275.710749154103,0
pen_trace_87304_http---www.msn.com,0.15599712210183875,0.19430961187030124,0.11768463233337624,3.591713770304402,38100,35.73817202141305,1133.1974424095629,1108.9176405250003,0.9509438908855529,1,27.0,16375603.0,24502.154102077173,30519.819785219017,18484.48841893533,0
pen_trace_909_http---www.yahoo.com,2.549631515807095,3.1754512477200016,1.9238117838941884,59.569542037063336,52450,52.74882059676491,965.6786827515077,1551.942160329,0.6454841140914176,1,19.0,22919679.0,24861.861916888047,30964.32953356924,18759.39430020685,0
pen_trace_939592_http---www.facebook.com,1.485676114118424,1.853583412433026,1.1177688158038221,34.7383046935441,51450,50.05674337315031,917.8299282728403,1345.8710106370002,0.7074301073422607,1,23.0,22059589.0,24909.708055493295,31078.255362279644,18741.160748706945,0
pen_trace_942092_http---www.facebook.com,4.62514902671613,5.665336908549624,3.584961144882637,121.39750216988251,89650,79.62673103925681,791.6680079919181,2320.8021249969997,0.4088397410398288,1,15.0,37632261.0,27645.553332826596,33862.989656993,21428.11700866019,0
sd_trace0000,2.730073539115812,3.9481883313234496,1.5119587469081746,114.4395021586881,223500,192.23718193638325,910.3421757039542,1958.123719814,2.3069806094182828,1,9.0,93684537.0,52337.443257307394,75689.56652600941,28985.319988605377,28.400000000000002
sd_trace0003,2.358578149049016,3.2567565920115458,1.460399706086486,101.61228147376394,217200,188.73305755953123,807.1663166704855,2007.611753553,3.2503719298245612,3,13.0,91407252.0,50389.428822836446,69578.4044945202,31200.453151152695,24.0
sd_trace0006,2.4734508597677047,3.732707235313408,1.214194484222002,109.76034817397516,238800,233.6529188120009,1118.247335507764,1944.7421656139998,2.199701065352203,2,9.0,101807399.0,59901.345613430036,90397.66660141302,29405.02462544706,38.199999999999996
syn_trace_10,1.336320996779242,1.6597652130983682,1.0128767804601155,99.98752221594114,233400,290.309193973916,871.4127740838227,2329.6137360500006,18.698556234131612,3,14.0,98289808.0,79479.17038301773,98716.37315105613,60241.967614979316,33.0
syn_trace_12,1.5509540192097429,1.8081259669234875,1.2937820714959982,106.44806407610974,189850,225.28339588816308,472.3191160312907,2746.281183435,18.384206976124958,6,19.0,79480151.0,70574.34858603921,82276.65726811627,58872.03990396217,18.0
syn_trace_18,0.6848992565352137,0.6964937558293095,0.6733047572411178,77.14936858325586,205100,226.13563162557867,654.1954636746884,2826.594448243,50.688367708261474,8,17.0,84885062.0,112675.67294281813,114583.13305163212,110768.21283400414,18.6
syn_trace_22,0.4782885236231199,0.5522143048723901,0.4043627423738497,40.774127350029794,197100,212.3474224977579,674.8122315196408,2189.8303015590004,27.2682765486015,7,25.0,81233140.0,87336.51321558293,100835.51988657862,73837.50654458723,26.2
