,Efficiency_Avg,Efficiency_X,Efficiency_G,QoE,Bitrate,Throughput,Buffer_Size,VMAF,Rebuffer_Time,Rebuffer_Count,Smoothness_Change,Data,Energy_Avg,Energy_G,Energy_X
3g_report.2010-09-14_2303CEST,3.746036775886031,3.727809513221125,3.764264038550937,163.62496986759453,66450,60.536475059031176,826.1939462308295,3179.2174646874996,13.685741699312866,2,18.0,27203963.0,43680.52254923529,43467.98423061268,43893.060867857894
3g_report.2010-09-21_1735CEST,0.391404061719429,0.36422926073022266,0.41857886270863537,20.194447630615095,30600,37.99647842845128,544.2283744340938,1563.469709375,21.217532772994886,4,19.0,13419748.0,51844.79728987102,48245.263747758945,55444.3308319831
3g_report.2010-09-28_1003CEST,9.55515422687909,11.11200668490268,7.998301768855502,254.27126644722102,78300,74.022643005498,983.9719217002302,3603.1602222916667,3.6360233918128655,1,2.0,31863368.0,27336.61319945986,31790.65679133602,22882.569607583704
3g_report.2010-09-28_1407CEST,3.888535568676505,3.7249780074262238,4.052093129926787,207.11604332313112,84850,77.4775091372626,848.8770171496919,3505.7324542708334,19.605392511221925,2,8.0,34665672.0,53357.648957913916,51113.347270691505,55601.95064513632
3g_report.2010-09-30_1114CEST,10.36147743043137,12.440110793136583,8.282844067726156,303.0307796647909,169600,182.79188991109714,1347.6689326689366,4094.855227708333,0.2852962001416096,1,2.0,66549670.0,30472.262080833687,36585.35367646735,24359.170485200022
3g_report.2010-10-22_1458CEST,5.857269932179919,7.059644639446669,4.654895224913168,126.49753205349141,38150,40.49572113743626,798.6353876580638,2540.6292193749996,0.4248441007732601,1,20.0,16333160.0,22546.780708548744,27175.162048003152,17918.399369094335
3g_report.2010-11-04_0957CET,5.42723641561202,6.528361092995339,4.326111738228702,120.11312732034165,37450,38.292566865258465,672.6539807120057,2552.4687886458332,1.017087504036164,1,22.0,16088577.0,23081.674617076686,27764.684453000555,18398.664781152816
3g_report.2010-11-10_1424CET,10.45945682582838,12.527329505204085,8.391584146452672,269.4144552514118,105700,97.85089667099115,977.9118384959763,3796.0080754166665,0.294331983805668,1,4.0,42508010.0,26805.725799181164,32105.315343265658,21506.13625509667
3g_report.2010-11-16_1857CET,1.0109960232471005,1.0266414364044452,0.9953506100897559,37.30677692786838,30750,27.846471935970367,576.3248825039226,1937.6239858333336,10.585896455912247,3,30.0,13228185.0,36909.85182815854,37481.04090126014,36338.66275505695
3g_report.2010-11-23_1606CET,4.187858538309004,4.1064296047094535,4.269287471908554,187.91088019869895,60100,59.89206340392395,1002.249436198767,3117.1173221874997,16.216041859769692,2,5.0,25117690.0,44887.368812291126,44014.5765388562,45760.16108572605
