,Efficiency_Avg,Efficiency_X,Efficiency_G,QoE,Bitrate,Throughput,Buffer_Size,VMAF,Rebuffer_Time,Rebuffer_Count,Smoothness_Change,Data,Energy_Avg,Energy_G,Energy_X
3g_report.2010-09-14_2303CEST,2.49501558624854,2.7875179523163554,2.2025132201807245,83.14401416658995,61350,61.28457156322708,750.1566083330151,2132.7343062499995,6.162818356298315,2,20.0,26491695.0,33788.433258316945,37749.60958453075,29827.25693210314
3g_report.2010-09-21_1735CEST,-0.1341568927520912,-0.12852051066202855,-0.13979327484215387,-7.2264825005572675,29850,38.60220156667056,621.021119262997,1014.3624185416667,22.099639116291215,4,13.0,13069776.0,53961.15350130564,51694.06402931025,56228.242973301036
3g_report.2010-09-28_1003CEST,4.619619009327114,5.464022807125612,3.7752152115286166,134.02459162357192,76400,72.95408882488003,919.3629497845156,2465.6574188541667,4.774668698060942,1,13.0,32261775.0,30014.867786748702,35501.17916835375,24528.556405143652
3g_report.2010-09-28_1407CEST,1.9102087123244558,2.027494528407069,1.7929228962418424,76.26814064901336,79400,75.45415186093298,739.8199025973178,2147.147288645833,9.500493764953738,4,21.0,33684224.0,40077.68948521285,42538.438662855784,37616.94030756992
3g_report.2010-09-30_1114CEST,5.469139905793505,6.533688677654334,4.404591133932676,178.9436705106757,203450,185.69922285884397,961.8622771995105,3039.7343500000006,0.5436827944300212,1,16.0,83776132.0,34007.23615625904,40626.62459907018,27387.847713447904
3g_report.2010-10-22_1458CEST,3.231236280549338,4.013315737785521,2.449156823313155,75.19735615428354,38650,40.832575770160425,715.4281587873015,1615.1169720833334,0.9710072337241208,1,11.0,17133270.0,24720.165009605254,30703.365108551334,18736.964910659175
3g_report.2010-11-04_0957CET,2.539769040280986,3.098415653930854,1.9811224266311176,62.79106615863651,37350,38.571210387169415,628.3147834299733,1620.5639640625,2.382027926960258,1,17.0,16509407.0,25980.11622619863,31694.692521053432,20265.539931343825
3g_report.2010-11-10_1424CET,4.999201623585149,6.089971714082153,3.9084315330881445,135.53483030945756,104050,98.539743868033,881.341610129294,2643.303714895833,0.5713522267206478,1,20.0,43519743.0,28466.481112172747,34677.55010214245,22255.41212220304
3g_report.2010-11-16_1857CET,-0.7403842025906027,-0.7893077608512057,-0.6914606443299998,-27.628466887962155,28800,28.213253494586652,548.7626566906225,1131.8474594791664,10.597819082661717,5,27.0,13131754.0,37480.04387744004,39956.67304352966,35003.41471135042
3g_report.2010-11-23_1606CET,1.9316945033324844,1.9305497462604322,1.9328392604045364,94.0131968202889,60650,59.709933694545605,926.4048756459828,2159.3925802083336,17.865552667063685,2,12.0,26228272.0,48668.787779427876,48639.945776252636,48697.62978260311
3g_report.2010-12-09_1222CET,1.063954609142385,1.1693742052773135,0.9585350130074567,36.84935896730627,33000,32.761807302654105,687.1401621021135,1336.8566628125,8.119979466585564,2,14.0,14782984.0,34977.72400810387,38443.4146559648,31512.033360242935
3g_report.2010-12-09_1244CET,2.211270492278609,2.749100485755387,1.6734404988018305,52.03096962734294,40100,40.610024804917266,698.6931454411,1586.7143384375,0.9460647980543899,2,20.0,17920411.0,25009.37855231962,31092.21371455793,18926.54339008131
