,Efficiency_Avg,Efficiency_X,Efficiency_G,QoE,Bitrate,Throughput,Buffer_Size,VMAF,Rebuffer_Time,Rebuffer_Count,Smoothness_Change,Data,Energy_Avg,Energy_G,Energy_X
3g_report.2010-09-14_2303CEST,3.7410764228924087,4.121080625348589,3.361072220436229,88.45113881788498,60350,61.9485181737291,765.243527949703,2044.40044509375,1.3334797487081473,1,20.0,25412792.0,23889.719655154353,26316.345801818276,21463.09350849043
3g_report.2010-09-21_1735CEST,0.9305128983422355,0.8868256353616928,0.9742001613227782,35.7323520225738,22350,36.98889276581326,654.7826907832992,1615.1467890000001,14.200793468221045,3,19.0,10120856.0,38485.53830286836,36678.655415182926,40292.42119055379
3g_report.2010-09-28_1003CEST,3.0591289515580646,3.2417138291647443,2.8765440739513846,84.77807353632043,76150,74.0380960314371,1080.2985616452258,2086.664959875,4.939041735918744,1,20.0,31367371.0,27812.21778476985,29472.196968588232,26152.23860095147
3g_report.2010-09-28_1407CEST,2.255265173697236,2.3541901530816647,2.1563401943128073,75.4922825400804,80750,73.84196570045809,564.4014725504503,2100.79657746875,7.735428808709994,4,20.0,33109314.0,33538.32377531677,35009.44922289436,32067.198327739174
3g_report.2010-09-30_1114CEST,3.6831824424398594,4.241426026366332,3.1249388585133873,109.39041544067801,203500,187.3068605749712,844.0543160221514,2322.1936877812495,0.7117413264101959,1,20.0,83970741.0,30398.284962954018,35005.61783558153,25790.952090326507
3g_report.2010-10-22_1458CEST,3.8594821181251255,4.399506899482766,3.3194573367674844,82.67308553171532,34650,38.576376598997946,908.0199598999797,1816.4345925937498,1.3262399600897978,1,14.0,15256202.0,21848.523111321752,24905.602676678187,18791.443545965318
3g_report.2010-11-04_0957CET,2.019021832264671,1.9850016970193292,2.053041967510013,51.66776678337899,35900,37.20886167986638,988.7593185922299,1652.2612928854167,2.806937820742332,1,21.0,15594135.0,25597.761963268662,25166.444525263705,26029.079401273615
3g_report.2010-11-10_1424CET,4.191964395143649,4.821381049268831,3.562547741018466,105.43550462034399,110500,99.9825855573082,658.9645425651962,2273.9161085312503,0.7515303643724697,1,20.0,45024186.0,25731.927359032466,29595.534512107886,21868.32020595705
3g_report.2010-11-16_1857CET,2.152570278692202,2.496477898292655,1.8086626590917492,43.77670397813687,26100,29.338871477583726,785.764549523724,1643.6056320625,1.3710070451719851,1,25.0,11637744.0,20869.646905398567,24203.90765413385,17535.386156663284
3g_report.2010-11-23_1606CET,0.6883988744942353,0.6276541172460528,0.7491436317424177,25.57853672390987,53150,57.06172821573742,1227.6118918712448,1736.337429083333,10.949948724718988,2,30.0,22742179.0,37448.15050873236,34143.701741703764,40752.59927576096
3g_report.2010-12-09_1222CET,2.922039656328439,3.3975703215860897,2.4465089910707882,59.53468229424633,30450,34.616175740467654,650.8976801983039,1782.37872821875,1.3580361810075334,1,23.0,13308445.0,20928.633633110087,24334.544655889116,17522.722610331057
3g_report.2010-12-09_1244CET,4.0057125239962454,4.635199624610262,3.376225423382229,84.53170238606755,37350,41.274689405177334,898.4721361025562,1894.8539725,1.1643944146079483,1,16.0,16265619.0,21637.123058482874,25037.33956880922,18236.906548156523
3g_report.2010-12-09_1334CET,1.5421547411848948,1.5565295607241718,1.5277799216456178,50.81764261465175,38400,39.77700024066682,1096.8099146442905,1733.7388155520835,9.44020632005732,1,21.0,16925954.0,32955.2261997585,33262.41030836073,32648.042091156276
3g_report.2010-12-21_1200CET,2.5813260282990096,2.769739784640361,2.392912271957658,59.57885521987866,27450,30.22371026606411,860.1353098040374,1728.3504573750001,1.9963927729772193,1,20.0,12135927.0,23204.34257440956,24898.052435134527,21510.63271368459
3g_report.2010-12-22_0800CET,3.102957819551919,3.097952541777243,3.1079630973265955,82.12814707631617,41400,40.56729002320439,785.2302827768875,1961.7051442812499,3.249596376749378,1,19.0,18113947.0,26467.76577351539,26425.07150324953,26510.46004378125
3g_report.2011-01-29_1800CET,0.6289632442891226,0.5644048173102039,0.6935216712680413,39.959670727690046,114900,118.25998469596766,1596.2015716150559,1940.5539482187503,27.88434969437041,1,23.0,47480620.0,64209.07583886098,57618.488914163885,70799.66276355808
3g_report.2011-01-31_1830CET,4.139632196051015,4.785899977417247,3.4933644146847826,104.7103441523645,123400,123.94388171485308,852.099817603175,2254.3242369166665,0.6093729575948637,1,20.0,50513406.0,25926.496472080853,29974.068468838184,21878.92447532352
3g_report.2011-01-31_2356CET,-0.5500997217579721,-0.45775855515564007,-0.6424408883603041,-47.5760867903713,33250,35.46840499537953,964.2485337647435,1433.4938158437499,56.86401157332902,6,21.0,14600941.0,88993.95328131394,74055.19737667896,103932.70918594893
3g_report.2011-02-01_0629CET,3.96558130466952,4.630356022295746,3.300806587043294,105.7756343736785,146300,134.96215680396384,827.8868588751267,2271.547199416667,0.567142011215995,1,20.0,59623004.0,27444.671391504475,32045.38999312507,22843.952789883875
3g_report.2011-02-01_0740CET,1.8533079449774763,1.7988296279459857,1.9077862620089672,77.88710024212597,113150,114.41020733978151,1259.5779725233774,2125.617541520833,11.089031420223487,1,21.0,46701104.0,42062.33457790692,40825.90476362277,43298.76439219108
3g_report.2011-02-01_0840CET,1.702808443732963,1.7022612975453588,1.703355589920567,68.55257468870595,106450,98.3268554350989,676.1967003164535,2063.1701635104164,10.853370499195375,3,22.0,42942623.0,40258.53995428495,40245.60408546449,40271.4758231054
3g_report.2011-02-02_1251CET,3.879804340016193,4.523390243123474,3.236218436908912,80.41516522559111,37750,40.94650479955912,731.0437717817651,1940.6557682083335,1.004463389083553,1,20.0,16519834.0,21313.06445966031,24848.497341359936,17777.63157796068
3g_report.2011-02-10_1611CET,1.302016498657105,1.2483066054309244,1.3557263918832858,58.80356390689662,75900,76.97518051009509,672.8049651247799,2019.7529825729164,16.202047894537845,2,23.0,31028423.0,45240.439622000136,43374.21197887177,47106.66726512851
3g_report.2011-02-14_2032CET,3.5036523652928597,4.0132457040596465,2.994059026526073,79.28188431230208,61250,61.62529768559394,960.4306124562734,1956.220270020833,1.314205589019453,1,21.0,26022353.0,23117.39345720579,26479.733235015992,19755.053679395594
3g_report.2011-02-14_2124CET,4.318118685010777,5.076965315664397,3.559272054357157,98.90833709922873,80700,77.63318476424851,796.8156462183947,2145.791303114583,0.8103082229887616,1,19.0,33443677.0,23635.353057574903,27788.923012543542,19481.783102606263
